id,name,meaning,gender,origin,PeoplesCount,WhenPeoplesCount,Source
53497,witta,Wise,Male,English,509,08.07.2016 9:20:35,myData.biz
53498,wittahere,Wise wamor,Male,English,3,08.07.2016 9:20:39,myData.biz
53499,wittatun,From the wise man's estate,Male,English,0,08.07.2016 9:20:47,myData.biz
53500,witter,Wise wamor,Male,English,10000,08.07.2016 9:21:00,myData.biz
53501,witter,wise warrior,Male,English,10000,08.07.2016 9:21:03,myData.biz
53502,witton,From the wise man's estate,Male,English,895,08.07.2016 9:21:12,myData.biz
53503,wodeleah,From the wooded meadow,Male,English,0,08.07.2016 9:21:21,myData.biz
53504,woden,king of the gods,Male,Anglo,787,08.07.2016 9:21:30,myData.biz
53505,woden,King of the gods,Male,Anglo-Saxon,787,08.07.2016 9:21:39,myData.biz
53506,wohehiv,Cheyenne name meaning &quot; dull knife.&quot;,Male,Native,2,08.07.2016 9:21:43,myData.biz
53507,wohehiv,Dull knife (Cheyenne),Male,Native American,2,08.07.2016 9:21:51,myData.biz
53508,wokaihwokomas,Cheyenne name meaning &quot; white antelope.&quot;,Male,Native,0,08.07.2016 9:21:59,myData.biz
53509,wokaihwokomas,White antelope (Cheyenne),Male,Native American,0,08.07.2016 9:22:07,myData.biz
53510,wolcott,lives in Wolfe's cottage,Male,English,7000,08.07.2016 9:22:17,myData.biz
53511,wolf,Wolf,Male,English,316000,08.07.2016 9:22:23,myData.biz
53512,wolfcot,Lives in Wolfe's cottage,Male,English,0,08.07.2016 9:22:31,myData.biz
53513,wolfe,Wolf,Male,English,65000,08.07.2016 9:22:39,myData.biz
53514,wolfgang,Advancing wolf,Male,German,72000,08.07.2016 9:22:47,myData.biz
53515,wolfric,Wolf ruler,Male,German,31,08.07.2016 9:22:58,myData.biz
53516,wolfrick,Wolf ruler,Male,German,20,08.07.2016 9:23:06,myData.biz
53517,wolfrik,Wolf ruler,Male,German,57,08.07.2016 9:23:14,myData.biz
53518,woodley,From the wooded meadow,Male,English,9000,08.07.2016 9:23:20,myData.biz
53519,woodman,Hunter,Male,English,8000,08.07.2016 9:23:28,myData.biz
53520,woodrow,From the cottages in the wood. Woody: (English) Variant of Woodrow From the cottages in the wood.,Male,English,19000,08.07.2016 9:23:36,myData.biz
53521,woodrow,from the hedgerow by the forest,Male,English,19000,08.07.2016 9:23:43,myData.biz
53522,woodruff,Bailiff,Male,English,18000,08.07.2016 9:23:52,myData.biz
53523,woodward,Forester,Male,English,49000,08.07.2016 9:23:59,myData.biz
53524,woolcott,Lives in Wolfe's cottage,Male,English,702,08.07.2016 9:24:08,myData.biz
53525,woolsey,Victorious wolf,Male,English,4000,08.07.2016 9:24:16,myData.biz
53526,worcester,From the alder forest army camp,Male,English,112000,08.07.2016 9:24:25,myData.biz
53527,worcester,"from the alder forest, army camp",Male,English,112000,08.07.2016 9:24:31,myData.biz
53528,worden,defender,Male,English,7000,08.07.2016 9:24:41,myData.biz
53529,worden,Defender or guard,Male,English,7000,08.07.2016 9:24:47,myData.biz
53530,wordsworth,World guardian,Male,English,3000,08.07.2016 9:24:57,myData.biz
53531,worrell,From the true man's manor,Male,English,7000,08.07.2016 9:25:04,myData.biz
53532,worth,From the farm,Male,English,924000,08.07.2016 9:25:13,myData.biz
53533,worthington,from the river's side,Male,Anglo,24000,08.07.2016 9:25:20,myData.biz
53534,worthington,From the river's side,Male,Anglo-Saxon,24000,08.07.2016 9:25:27,myData.biz
53535,worton,From the vegetable farm,Male,English,994,08.07.2016 9:25:37,myData.biz
53536,wotan,myth name,Male,German,639,08.07.2016 9:25:44,myData.biz
53537,woudman,forester,Male,Dutch,49,08.07.2016 9:25:54,myData.biz
53538,wregan,accuses,Male,Anglo,5,08.07.2016 9:25:59,myData.biz
53539,wregan,Accuses,Male,Anglo-Saxon,5,08.07.2016 9:26:07,myData.biz
53540,wright,Craftsman,Male,English,471000,08.07.2016 9:26:17,myData.biz
53541,wright,tradesman,Male,Anglo,471000,08.07.2016 9:26:23,myData.biz
53542,wright,Tradesman,Male,Anglo-Saxon,471000,08.07.2016 9:26:32,myData.biz
53543,wryeton,Variant of Righton,Female,Unknown,0,08.07.2016 9:26:39,myData.biz
53544,wryhta,Craftsman,Male,English,2,08.07.2016 9:26:47,myData.biz
53545,wselfwulf,Wolf of slaughter,Male,Anglo-Saxon,5,08.07.2016 9:26:56,myData.biz
53546,wub,"Amharic of Ethiopia name meaning &quot;gorgeous, beautiful.&quot;",Female,African,705,08.07.2016 9:27:04,myData.biz
53547,wudoweard,Forester,Male,English,0,08.07.2016 9:27:11,myData.biz
53548,wulf,wolf,Male,Anglo,9000,08.07.2016 9:27:20,myData.biz
53549,wulf,Wolf,Male,Anglo-Saxon,9000,08.07.2016 9:27:27,myData.biz
53550,wulf,Wolf,Male,English,9000,08.07.2016 9:27:35,myData.biz
53551,wulfcot,Lives in Wolfe's cottage,Male,English,1,08.07.2016 9:27:43,myData.biz
53552,wulffrith,Wolf of peace,Male,English,4,08.07.2016 9:27:52,myData.biz
53553,wulfgar,wolf spear,Male,Anglo,114,08.07.2016 9:28:00,myData.biz
53554,wulfgar,Wolf spear,Male,Anglo-Saxon,114,08.07.2016 9:28:07,myData.biz
53555,wulfgar,Wolf spear,Male,English,114,08.07.2016 9:28:15,myData.biz
53556,wulfhere,name of a king,Male,Anglo,10,08.07.2016 9:28:24,myData.biz
53557,wulfhere,Name of a king,Male,Anglo-Saxon,10,08.07.2016 9:28:31,myData.biz
53558,wulfsige,Victorious wolf,Male,English,3,08.07.2016 9:28:39,myData.biz
53559,wulfweardsweorth,World guardian,Male,English,0,08.07.2016 9:28:47,myData.biz
53560,wurt,Worthy,Male,Anglo-Saxon,60,08.07.2016 9:28:57,myData.biz
53561,wuti,Hopi name meaning &quot; woman.&quot; WYANET,Female,Native,56,08.07.2016 9:29:05,myData.biz
53562,wuti,Woman (Hopi),Female,Native American,56,08.07.2016 9:29:11,myData.biz
53563,wuyi,Miwok name meaning &quot; soaring turkey vulture.&quot; WYNONO,Male,Native,957,08.07.2016 9:29:22,myData.biz
53564,wuyi,Soaring turkey vulture (Miwok),Male,Native American,957,08.07.2016 9:29:27,myData.biz
53565,wyanet,Beautiful,Female,Native American,120,08.07.2016 9:29:41,myData.biz
53566,wyatt,Guide,Male,English,73000,08.07.2016 9:29:43,myData.biz
53567,wyatt,guide,Male,French,73000,08.07.2016 9:29:51,myData.biz
53568,wyciyf,From the white cliff,Male,English,2,08.07.2016 9:29:59,myData.biz
53569,wycliff,From the white cliff,Male,English,719,08.07.2016 9:30:09,myData.biz
53570,wyifrid,Friend of peace,Male,English,1,08.07.2016 9:30:15,myData.biz
53571,wyiltun,From the farm by the spring,Male,English,0,08.07.2016 9:30:23,myData.biz
53572,wylie,enchanting,Male,Anglo,22000,08.07.2016 9:30:31,myData.biz
53573,wylie,Enchanting,Male,Anglo-Saxon,22000,08.07.2016 9:30:39,myData.biz
53574,wylie,Well-watered meadow.,Male,English,22000,08.07.2016 9:30:47,myData.biz
53575,wyligby,From the willow farm,Male,English,2,08.07.2016 9:30:55,myData.biz
53576,wylingford,From the willow ford,Male,English,1,08.07.2016 9:31:03,myData.biz
53577,wyman,fighter,Male,Anglo,19000,08.07.2016 9:31:12,myData.biz
53578,wyman,Fighter,Male,Anglo-Saxon,19000,08.07.2016 9:31:19,myData.biz
53579,wyman,Warrior,Male,English,19000,08.07.2016 9:31:27,myData.biz
53580,wymer,Famous in battle,Male,English,2000,08.07.2016 9:31:36,myData.biz
53581,wynchell,Drawer of water,Male,Anglo-Saxon,6,08.07.2016 9:31:44,myData.biz
53582,wynda,From the narrow passage,Female,Scottish,336,08.07.2016 9:31:53,myData.biz
53583,wyndell,Friend. Surname.,Male,English,228,08.07.2016 9:32:03,myData.biz
53584,wyndham,From the windy viIlage,Male,English,35000,08.07.2016 9:32:08,myData.biz
53585,wyndham,from the windy village,Male,English,35000,08.07.2016 9:32:15,myData.biz
53586,wyne,Friend,Male,Anglo-Saxon,2000,08.07.2016 9:32:26,myData.biz
53587,wyne,Friend,Male,English,2000,08.07.2016 9:32:31,myData.biz
53588,wynfield,From a friend's field,Male,English,115,08.07.2016 9:32:41,myData.biz
53589,wynfrith,Friend of peace,Male,English,8,08.07.2016 9:32:48,myData.biz
53590,wynn,Friend. Variants are English surnames in rare use as given names.,Male,English,33000,08.07.2016 9:32:59,myData.biz
53591,wynne,Fair,Male,Celtic,17000,08.07.2016 9:33:06,myData.biz
53592,wynne,white or fair,Female,Celtic,17000,08.07.2016 9:33:11,myData.biz
53593,wynnie,White or fair,Female,Celtic,482,08.07.2016 9:33:25,myData.biz
53594,wynono,First born,Male,Native American,8,08.07.2016 9:33:28,myData.biz
53595,wynston,From Wine's farm,Male,English,284,08.07.2016 9:33:37,myData.biz
53596,wynter,Born in the winter,Male,English,4000,08.07.2016 9:33:45,myData.biz
53597,wynthrop,From Wine's estate,Male,English,6,08.07.2016 9:33:51,myData.biz
53598,wynton,Friend. Surname.,Male,English,544,08.07.2016 9:34:02,myData.biz
53599,wynward,From Wine's forest,Male,English,45,08.07.2016 9:34:10,myData.biz
53600,wynwode,From Wine's forest,Male,English,0,08.07.2016 9:34:15,myData.biz
53601,wyrttun,From the vegetable farm,Male,English,0,08.07.2016 9:34:23,myData.biz
53602,wyth,From the willow tree,Male,English,79,08.07.2016 9:34:33,myData.biz
53603,wythe,From the willow tree,Male,English,5000,08.07.2016 9:34:40,myData.biz
53604,xabat,Savior,Male,Spanish,338,08.07.2016 9:34:49,myData.biz
53605,xabier,owns a new house,Male,Basque,6000,08.07.2016 9:34:57,myData.biz
53606,xabiere,Chosen one.,Male,American,16,08.07.2016 9:35:04,myData.biz
53607,xalbador,Savior,Male,Spanish,24,08.07.2016 9:35:13,myData.biz
53608,xalbadora,Savior,Female,Spanish,18,08.07.2016 9:35:21,myData.biz
53609,xalvador,Savior,Male,Spanish,21,08.07.2016 9:35:32,myData.biz
53610,xalvadora,Savior,Female,Spanish,39,08.07.2016 9:35:38,myData.biz
53611,xandra,Defender of mankind. Feminine of Alexander.,Female,English,4000,08.07.2016 9:35:44,myData.biz
53612,xanthe,"""Yellow, bright or golden-haired. Blonde. Variation: Xanthia, Zanthe, Xanne, Xantha, Xanthippe. Pronounced""",Male,Greek,2000,08.07.2016 9:35:52,myData.biz
53613,xanthe,blond,Female,Greek,2000,08.07.2016 9:35:59,myData.biz
53614,xanthus,myth name (a river god),Male,Greek,378,08.07.2016 9:36:12,myData.biz
53615,xanti,named for Saint James,Male,Basque,457,08.07.2016 9:36:18,myData.biz
53616,xarles,Manly,Male,French,141,08.07.2016 9:36:25,myData.biz
53617,xavian,"""Avian means bird like, I could not find Xavian""",Male,Unknown,240,08.07.2016 9:36:34,myData.biz
53618,xavier,Bright: splendid. See also Javier.,Male,Arabic,398000,08.07.2016 9:36:40,myData.biz
53619,xavier,Owns a new house,Male,Spanish,398000,08.07.2016 9:36:49,myData.biz
53620,xaviera,Bright: splendid. Feminine of Xavier.,Female,Spanish,2000,08.07.2016 9:36:56,myData.biz
53621,xavieria,Like a Princess.,Female,Spain,20,08.07.2016 9:37:06,myData.biz
53622,xavierra,Owner of a new home,Female,French,43,08.07.2016 9:37:13,myData.biz
53623,xavierre,Owner of a new home,Female,French,90,08.07.2016 9:37:24,myData.biz
53624,xenia,welcome,Female,Greek,34000,08.07.2016 9:37:27,myData.biz
53625,xenophon,strange voice,Male,Greek,535,08.07.2016 9:37:37,myData.biz
53626,xenos,stranger,Male,Greek,3000,08.07.2016 9:37:45,myData.biz
53627,xerxes,leaving,Male,Greek,3000,08.07.2016 9:37:53,myData.biz
53628,xetsa,Ewe of Ghana name meaning &quot;twin.&quot;,Female,African,4,08.07.2016 9:37:59,myData.biz
53629,xever,Owns a new house,Male,Spanish,275,08.07.2016 9:38:08,myData.biz
53630,xevera,Owns a new house,Female,Spanish,204,08.07.2016 9:38:18,myData.biz
53631,xeveria,Owns a new house,Female,Spanish,43,08.07.2016 9:38:25,myData.biz
53632,xia,glow of the sunrise or sunset,Female,Chinese,23000,08.07.2016 9:38:32,myData.biz
53633,xia he,summer Lotus; pure and elegant,Female,Chinese,38,08.07.2016 9:38:42,myData.biz
53634,xiang,fragrant,Female,Chinese,19000,08.07.2016 9:38:48,myData.biz
53635,xiao chen,early morning; dawn,Female,Chinese,521,08.07.2016 9:38:57,myData.biz
53636,xiao hong,morning rainbow,Female,Chinese,268,08.07.2016 9:39:06,myData.biz
53637,xicohtencatl,angry bumblebee,Male,Nahuatl,342,08.07.2016 9:39:14,myData.biz
53638,xihuitl,unisexual name meaning &quot;year&quot; or &quot; comet.&quot;,Female,Nahuatl,39,08.07.2016 9:39:22,myData.biz
53639,xihuitl,unisexual name meaning &quot;year&quot; or &quot;comet.&quot;,Male,Nahuatl,39,08.07.2016 9:39:27,myData.biz
53640,xiloxoch,Calliandra,Female,Nahuatl,0,08.07.2016 9:39:35,myData.biz
53641,ximen,God has heard,Male,Hebrew,311,08.07.2016 9:39:43,myData.biz
53642,ximon,God has heard,Male,Hebrew,180,08.07.2016 9:39:56,myData.biz
53643,ximon,God is heard,Male,Basque,180,08.07.2016 9:40:00,myData.biz
53644,ximun,God has heard,Male,Hebrew,58,08.07.2016 9:40:10,myData.biz
53645,xin qian,happy and beautiful,Female,Chinese,86,08.07.2016 9:40:19,myData.biz
53646,xiomar,Famous in battle. Variant of Geomar.,Male,German,202,08.07.2016 9:40:28,myData.biz
53647,xiomara,Beautiful,Female,Unknown,29000,08.07.2016 9:40:32,myData.biz
53648,xiomara,meaning unknown,Female,Nahuatl,29000,08.07.2016 9:40:39,myData.biz
53649,xipil,unisexual name meaning &quot;noble of the fire.&quot;,Female,Nahuatl,10,08.07.2016 9:40:48,myData.biz
53650,xipil,unisexual name meaning &quot;noble of the fire.&quot;,Male,Nahuatl,10,08.07.2016 9:40:55,myData.biz
53651,xipilli,jeweled prince,Male,Nahuatl,3,08.07.2016 9:41:04,myData.biz
53652,xiu,elegant; beautiful,Female,Chinese,8000,08.07.2016 9:41:13,myData.biz
53653,xiu juan,elegant; beautiful; graceful,Female,Chinese,50,08.07.2016 9:41:22,myData.biz
53654,xiuhcoatl,unisexual name meaning &quot;fire serpent&quot; or &quot;weapon of destruction.&quot;,Female,Nahuatl,75,08.07.2016 9:41:30,myData.biz
53655,xiuhcoatl,unisexual name meaning &quot;fire serpent&quot; or &quot;weapon of destruction.&quot;,Male,Nahuatl,75,08.07.2016 9:41:35,myData.biz
53656,xiuhtonal,precious light,Female,Nahuatl,2,08.07.2016 9:41:43,myData.biz
53657,xochicotzin,little necklace of flowers,Female,Nahuatl,1,08.07.2016 9:41:51,myData.biz
53658,xochipepe,flower-gatherer,Male,Nahuatl,1,08.07.2016 9:41:59,myData.biz
53659,xochiquetzal,most beautiful flower; plumed flower,Female,Nahuatl,294,08.07.2016 9:42:10,myData.biz
53660,xochitl,flower,Female,Nahuatl,10000,08.07.2016 9:42:18,myData.biz
53661,xochitl,flower,Male,Nahuatl,10000,08.07.2016 9:42:23,myData.biz
53662,xochiyotl,heart of a gentle flower,Female,Nahuatl,1,08.07.2016 9:42:31,myData.biz
53663,xoco,youngest sister,Female,Nahuatl,491,08.07.2016 9:42:41,myData.biz
53664,xocoyotl,youngest child,Female,Nahuatl,27,08.07.2016 9:42:48,myData.biz
53665,xola,Xhosa of S. Africa name meaning &quot;stay in peace.&quot;,Male,African,1000,08.07.2016 9:42:57,myData.biz
53666,xuan,spring,Female,Vietnamese,58000,08.07.2016 9:43:04,myData.biz
53667,xuan,spring,Male,Vietnamese,58000,08.07.2016 9:43:11,myData.biz
53668,xue,snow,Female,Chinese,2000,08.07.2016 9:43:20,myData.biz
53669,xue fang,snow fragrant,Female,Chinese,3,08.07.2016 9:43:28,myData.biz
53670,xuthus,myth name (son of Helen),Male,Greek,14,08.07.2016 9:43:36,myData.biz
53671,xylia,from the woods,Female,Greek,337,08.07.2016 9:43:46,myData.biz
53672,xylon,from the forest,Male,Greek,441,08.07.2016 9:43:53,myData.biz
53673,ya akove,Replaces,Female,Hebrew,0,08.07.2016 9:43:59,myData.biz
53674,ya el,Goat,Female,Hebrew,238,08.07.2016 9:44:08,myData.biz
53675,yaakov,Held by the heel,Male,Hebrew,4000,08.07.2016 9:44:16,myData.biz
53676,ya-akove,replaces,Female,Hebrew,0,08.07.2016 9:44:23,myData.biz
53677,ya-allah,with God's help,Male,Arabian,1000,08.07.2016 9:44:33,myData.biz
53678,yabiss,dry,Male,Arabian,2,08.07.2016 9:44:40,myData.biz
53679,yachne,Kind,Female,Hebrew,40,08.07.2016 9:44:50,myData.biz
53680,yacoub,Arabic form of Jacob,Male,Arabic,5000,08.07.2016 9:44:57,myData.biz
53681,yacoub,Arabic form of Jacob (supplants),Male,Arabic,5000,08.07.2016 9:45:03,myData.biz
53682,yadra,Mother,Female,Spanish,167,08.07.2016 9:45:14,myData.biz
53683,yaduvir,From the Yadava family.,Male,Vedic,31,08.07.2016 9:45:21,myData.biz
53684,ya-el,goat,Female,Hebrew,238,08.07.2016 9:45:27,myData.biz
53685,yaelis,"""Combination of Joel and Yoseline. Meaning: strength of God: happy, joyful, celestial.""",Female,Spanish,76,08.07.2016 9:45:39,myData.biz
53686,yafeu,bold,Male,Egyptian,53,08.07.2016 9:45:48,myData.biz
53687,yaffa,Beautiful,Female,Hebrew,2000,08.07.2016 9:45:52,myData.biz
53688,yaffit,Beautiful,Female,Hebrew,49,08.07.2016 9:46:02,myData.biz
53689,yafiah,high,Female,Arabic,19,08.07.2016 9:46:10,myData.biz
53690,yagil,He will rejoice,Male,Hebrew,191,08.07.2016 9:46:17,myData.biz
53691,yago,Supplanter,Male,Hebrew,16000,08.07.2016 9:46:26,myData.biz
53692,yago,Supplanter,Male,Spanish,16000,08.07.2016 9:46:31,myData.biz
53693,yahto,Blue (Sioux),Male,Native American,48,08.07.2016 9:46:43,myData.biz
53694,yahya,"""Alternate Spelling: Yahia, Yahea, Yahyaa. English Translation is John.""",Male,Arabic,133000,08.07.2016 9:46:47,myData.biz
53695,yahya,given by God,Male,Egyptian,133000,08.07.2016 9:46:55,myData.biz
53696,yahya,Swahili name meaning &quot;God's gift.&quot;,Male,African,133000,08.07.2016 9:47:03,myData.biz
53697,yahyah,a prophet's name,Male,Arabic,414,08.07.2016 9:47:14,myData.biz
53698,yair,Enlighten,Male,Hebrew,17000,08.07.2016 9:47:20,myData.biz
53699,yakootah,emerald,Female,Arabic,12,08.07.2016 9:47:29,myData.biz
53700,yakout,ruby,Male,Arabian,837,08.07.2016 9:47:37,myData.biz
53701,yakov,supplanter,Male,Hebrew,19000,08.07.2016 9:47:43,myData.biz
53702,yale,From the slope land,Male,English,115000,08.07.2016 9:47:51,myData.biz
53703,yalena,light,Female,Greek,408,08.07.2016 9:48:01,myData.biz
53704,yalissa,A beautifull flower.,Female,Hebrew,86,08.07.2016 9:48:10,myData.biz
53705,yaman,meaning unknown,Male,Arabic,206000,08.07.2016 9:48:16,myData.biz
53706,yameen,oath,Male,Arabian,2000,08.07.2016 9:48:24,myData.biz
53707,yamha,dove,Female,Arabic,71,08.07.2016 9:48:34,myData.biz
53708,yaminah,meaning unknown,Female,Egyptian,257,08.07.2016 9:48:42,myData.biz
53709,yaminah,right and proper,Female,Arabic,257,08.07.2016 9:48:47,myData.biz
53710,yaminah,Right or proper,Female,Africa,257,08.07.2016 9:48:56,myData.biz
53711,yamka,Blossom (Hopi),Female,Native American,139,08.07.2016 9:49:04,myData.biz
53712,yamka,Hopi name meaning &quot; blossom.&quot;,Female,Native,139,08.07.2016 9:49:11,myData.biz
53713,yamuna,from the Yamuna river,Female,Indian,5000,08.07.2016 9:49:21,myData.biz
53714,yan yan,two swallow birds; elegant,Female,Chinese,64000,08.07.2016 9:49:28,myData.biz
53715,yanamari,bitter grace,Female,Basque,9,08.07.2016 9:49:35,myData.biz
